100,100,100,100,100
99.9975,99.5977,100.882,100.224,99.9243
100.476,98.9929,101.046,100.877,100.464
100.421,99.4175,98.4165,101.984,101.007
99.8309,99.7271,98.9599,100.877,99.5819
100.642,99.8016,98.3978,100.62,101.291
99.4017,98.8812,98.1029,100.478,101.387
97.7892,98.6639,98.5532,100.268,100.571
98.2686,97.4177,99.773,98.8008,99.4433
98.9772,97.375,102.292,101.102,98.2255
99.2397,96.4937,103.241,101.064,96.78
99.8944,95.8287,103.414,99.8176,95.9355
98.711,95.331,104.213,101.665,95.2191
98.9115,92.743,102.535,102.395,94.2779
97.7353,93.2495,102.854,101.966,94.1235
97.9373,94.3444,100.921,100.955,94.0131
96.5258,94.5943,104.428,100.177,94.2967
99.7328,93.4582,103.376,99.4076,95.014
101.936,93.1281,102.03,99.9672,96.2582
102.542,93.4897,102.004,100.956,96.8282
102.116,94.3011,102.747,101.126,96.8544
101.684,94.7306,103.614,100.409,96.4708
104.996,94.9087,105.369,98.9757,95.6048
105.517,96.7697,106.768,97.9853,96.1109
106.189,96.9035,108.395,99.5792,96.4415
105.543,97.6048,109.682,102.434,98.0077
106.949,97.218,112.754,103.64,99.495
107.917,98.8101,111.34,102.635,99.7477
107.328,96.9752,111.089,104.233,100.146
108.29,97.5315,112.194,104.286,100.645
107.033,98.794,112.506,105.539,101.28
107.501,98.2448,111.357,106.21,102.433
108.128,97.5403,112.481,106,102.333
108.496,99.0852,112.375,104.962,103.596
108.623,99.8065,112.136,104.1,103.907
108.015,101.362,113.343,102.045,104.107
107.262,100.956,112.532,103.013,103.919
108.382,99.9024,111.823,103.239,103.616
109.326,100.555,110.553,104.37,103.77
107.58,100.655,109.477,105.169,104.542
106.425,99.8469,108.004,104.532,106.98
106.404,98.4941,107.086,104.541,108.403
106.009,99.0354,106.776,104.868,107.665
107.083,98.9056,106.563,103.741,108.93
107.336,99.4712,106.677,103.138,108.458
108.835,99.4842,107.039,102.457,109.688
110.929,100.899,106.123,101.696,111.008
113.66,101.125,105.948,101.534,112.507
112.755,102.82,106.491,101.302,111.263
113.838,102.29,105.501,101.585,111.173
116.012,101.864,103.811,101.127,112.255
113.901,101.984,104.078,102.041,113.07
113.179,102.555,104.387,101.677,114.409
112.838,103.31,105.869,102.211,115.666
112.564,102.524,105.835,102.582,115.372
113.51,102.047,105.75,102.166,114.69
115.159,101.194,106.302,104.629,112.008
117.556,100.526,107.038,105.322,111.891
116.094,99.6537,106.619,105.184,110.234
115.53,99.3896,107.262,104.061,111.76
117.023,101.158,106.019,103.542,111.609
117.241,102.028,106.158,104.346,111.885
117.09,99.2904,106.642,103.343,112.623
117.145,100.281,108.082,103.893,115.094
115.88,100.328,107.703,104.356,114.23
115.909,100.069,107.685,103.605,112.96
116.737,99.1515,110.005,102.417,112.919
118.967,98.7159,109.701,103.467,110.997
117.732,99.1394,108.523,101.09,109.566
118.029,97.6309,107.872,102.095,108.501
117.055,95.8926,106.708,102.953,107.872
117.172,95.2884,104.158,104.952,108.685
118.076,95.9708,102.913,106.036,107.814
118.906,94.9564,101.347,105.348,107.649
119.404,96.7307,103.462,105.362,108.527
118.492,97.5978,101.91,104.061,106.934
118.941,98.3881,101.566,103.903,105.95
118.439,96.6159,100.462,103.69,106.939
118.717,97.0443,100.087,103.373,107.119
117.298,95.7784,99.2925,103.663,105.754
117.852,95.6328,99.5856,104.774,106.745
115.358,95.8838,100.696,104.25,106.138
115.311,96.5258,101.74,106.608,104.37
115.899,96.8406,101.89,106.324,104.286
115.296,96.191,102.786,105.058,105.242
115.289,95.5904,103.328,104.77,107.715
115.254,94.7667,104.574,105.399,107.768
116.226,94.8775,104.756,105.81,110.137
116.457,94.7005,108.322,105.896,109.261
114.465,94.0091,108.626,107.007,111.378
115.852,94.1982,109.532,108.522,110.252
117.283,96.1485,109.826,110.795,108.018
117.064,96.1464,110.552,111.069,108.62
117.795,96.852,110.738,111.083,109.266
118.205,97.8216,111.241,110.945,110.134
115.321,98.0823,112.321,112.671,107.955
114.187,99.0881,113.408,111.363,107.782
115.682,99.0005,111.523,110.951,107.53
113.485,98.4997,112.503,111.315,107.04
113.338,99.8008,111.65,110.398,109.126
115.839,100.447,110.403,108.916,110.806
114.093,100.667,110.937,106.606,112.873
113.505,101.032,111.609,107.698,112.033
112.108,101.524,111.153,107.975,114.455
112.345,102.505,112.376,107.388,115.251
110.549,99.8255,112.041,109.688,116.053
108.99,101.262,112.798,111.159,115.512
108.738,101.966,111.422,110.966,112.339
108.794,101.601,109.176,111.132,109.341
109.313,100.681,110.144,111.245,108.734
110.807,100.119,110.227,113.035,107.346
111.832,97.6089,110.706,113.106,106.315
112.477,97.6878,112.538,114.704,106.753
114.285,97.6341,111.975,115.456,105.794
112.724,97.6222,111.69,116.005,105.654
113.811,97.3391,113.507,115.102,104.912
114.682,98.8376,113.149,116.944,105.747
114.421,97.1432,114.03,117.139,105.103
116.327,97.5389,114.893,120.887,105.039
117.206,97.9084,114.695,118.84,104.353
115.663,98.1826,115.097,119.012,104.625
115.513,98.3499,115.908,119.418,103.361
112.75,98.5491,116.293,118.939,103.382
112.477,98.6279,114.545,119.157,101.25
113.296,97.7988,113.8,118.137,102.298
115.46,96.3177,113.686,119.347,102.447
116.53,95.9702,112.827,119.092,102.906
116.195,95.553,114.738,117.814,100.058
117.837,96.3462,115.28,117.903,100.853
118.759,96.961,113.238,117.891,100.822
118.199,95.6629,112.443,118.008,101.726
120.35,96.0103,112.98,120.168,101.938
122.127,95.8828,114.067,119.437,103.28
122.008,95.6184,115.962,118.145,103.092
121.131,96.2057,116.64,117.714,101.472
122.464,93.7043,115.73,117.11,101.591
119.65,92.592,116.331,117.155,100.881
120.313,92.5685,115.633,119.511,99.8995
119.737,91.5193,116.625,120.446,98.9984
121.829,90.9257,118.351,123.52,99.0082
122.406,90.6679,117.289,124.173,98.6851
123.352,90.0998,119.551,122.264,96.3559
123.333,91.9807,120.26,122.933,96.603
124.224,93.3458,121.241,122.83,95.5014
123.018,93.8696,119.354,125.509,97.0998
122.485,93.1881,118.507,125.745,96.8902
124.172,93.3419,118.501,125.134,97.3181
125.031,93.109,119.303,124.983,98.5494
125.314,94.4775,120.52,123.072,98.225
126.832,94.2434,119.109,123.658,98.5934
126.604,95.0435,118.426,124.391,97.2368
128.743,93.3901,119.424,126.534,96.8893
127.515,93.1863,118.783,128,97.6227
126.851,93.4282,116.807,127.453,99.0785
126.192,92.8095,114.815,127.104,97.9694
125.256,93.5681,114.35,126.224,96.9269
127.675,92.0542,116.453,125.486,96.4754
127.24,92.4269,117.213,125.094,96.1676
126.613,93.0582,117.253,126.116,95.6477
128.387,92.6032,116.126,126.737,96.4827
127.267,91.7658,114.672,128.805,96.0341
131.004,90.7736,115.656,128.158,96.1909
131.308,91.8882,115.456,127.784,96.4982
131.308,92.3177,115.578,126.255,94.8251
131.51,93.5701,115.1,124.271,94.9212
131.401,93.522,115.934,126.637,96.1711
131.604,93.5129,116.05,125.757,96.4288
133.272,94.6895,117.363,123.86,96.9051
133.814,93.1647,118.035,124.259,96.7626
132.891,93.0734,118.067,123.59,97.4084
131.275,92.7149,118.447,120.863,98.8122
130.415,93.1656,116.711,122.566,98.9774
132.454,92.4961,115.721,124.211,99.881
132.399,92.5056,115.424,121.974,100.147
132.661,90.9632,115.063,121.414,100.291
135.271,90.9587,115.079,120.793,101.315
135.533,90.2588,114.701,121.542,101.175
137.296,90.36,114.178,122.589,98.8822
136.917,89.2475,115.931,122.462,99.1835
136.14,89.9085,119.196,122.824,99.1734
136.486,91.4486,121.634,125.622,98.9303
136.435,90.8935,122.594,126.734,99.5033
134.614,91.163,122.931,125.835,98.7506
134.732,92.25,123.701,125.675,97.5561
135.717,91.3569,123.577,124.644,97.9447
135.727,92.7976,124.476,126.762,98.5375
135.781,94.1159,124.445,127.791,99.5393
137.477,95.3348,124.574,127.73,100.28
136.756,95.7148,124.313,128.767,99.7393
136.41,95.0341,125.558,131.206,100.336
136.942,95.4889,124.601,132.497,101.994
136.159,95.9412,124.917,132.417,101.438
136.533,97.4505,122.571,130.402,104.025
137.154,97.8051,123.572,132.293,102.718
138.986,99.0207,121.261,129.551,102.471
136.89,100.046,121.327,129.642,100.625
137.737,99.9602,121.857,128.248,99.4206
139.426,101.741,123.072,130.424,100.329
141.345,100.326,123.61,130.721,100.394
141.221,98.5357,125.85,132.925,101.069
140.102,97.9953,128.484,133.03,99.9869
140.396,98.0464,129.912,131.723,100.721
139.608,99.3223,130.348,131.452,101.725
137.573,98.9437,128.322,130.531,101.481
138.904,100.391,130.233,132.662,103.816
140.14,101.971,131.625,130.192,104.907
140.093,102.579,133.354,131.194,106.707
141.402,99.8193,131.708,133.565,104.983
141.567,100.554,129.877,134.419,105.855
142.563,98.8498,131.082,134.108,106.155
142.289,99.5331,128.982,131.953,105.98
146.188,98.2343,130.491,131.848,105.372
146.553,96.7984,128.684,129.78,103.503
148.253,93.6909,127.485,130.041,102.616
147.634,94.6714,128.96,133.074,102.998
148.879,93.3421,129.403,134.952,105.668
148.032,94.5117,131.202,136.711,105.204
146.866,94.0022,130.711,138.021,103.616
146.396,93.9748,130.833,137.126,103.63
146.361,93.8646,129.377,137.782,102.869
143.202,94.6933,129.715,139.976,101.98
142.028,95.0063,130.468,136.68,100.573
142.696,94.9349,132.947,137.664,98.8258
141.621,92.5254,132.796,137.524,97.9843
141.526,91.3898,130.823,136.25,97.0059
138.823,91.4337,130.637,140.037,96.6721
139.722,91.7208,129.792,138.612,95.2702
140.979,91.6883,130.009,137.287,95.3624
140.654,91.541,129.985,134.112,94.7732
142.845,91.9022,130.563,134.862,95.2215
144.081,90.6981,132.057,133.283,93.5095
142.875,91.6494,131.867,133.934,95.1881
141.758,91.6835,130.947,134.203,94.8986
142.96,91.6647,131.017,136.166,94.1247
142.141,92.5082,132.772,135.363,93.1037
143.199,94.3108,132.851,135.312,92.5154
143.577,94.6513,132.895,134.747,91.5359
143.574,94.4154,131.57,133.445,92.9899
144.029,95.053,131.465,134.472,94.0521
144.725,95.8239,130.774,136.372,93.7974
147.005,95.2905,131.979,135.351,94.3378
147.673,94.3667,128.861,137.861,95.54
145.533,94.0209,126.4,137.488,95.5968
143.478,94.8935,126.153,137.141,96.8192
144.011,95.0498,126.675,136.555,97.9106
143.185,94.5632,126.109,137.514,100.01
143.092,94.47,126.246,138.6,100.546
145.163,95.8974,126.711,137.194,101.008
144.804,96.3327,128.718,136.562,100.664
147.388,95.8252,129.468,136.63,98.8984
144.178,97.0224,129.609,138.674,99.484
145.313,96.8661,130.192,140.393,98.783
145.224,97.7932,129.209,141.401,99.2058
145.131,97.9748,128.895,139.941,99.1532
142.72,97.8872,128.626,137.901,98.0843
144.939,97.0875,128.799,136.167,98.7403
146.073,94.8256,128.656,137.064,98.4599
146.791,96.7565,129.913,136.637,100.335
150.192,95.7972,129.832,136.787,100.288
152.951,96.482,129.775,137.532,97.5371
155.094,96.5874,128.577,138.214,97.3893
155.232,98.0969,128.997,139.161,96.4509
153.402,98.3817,130.158,139.888,95.6226
151.693,100.512,131.974,139.036,94.8727
151.517,101.093,130.195,139.656,95.6247
150.458,99.2529,131.57,140.748,96.377
151.57,98.1948,129.898,141.164,95.42
154.036,97.1604,131.451,141.338,96.2363
157.732,97.3717,130.746,140.733,96.9561
154.344,97.8882,132.49,142.433,97.1471
155.35,97.4131,131.798,140.304,97.9447
154.253,96.5497,133.067,141.12,97.4465
156.166,97.6168,132.949,143.14,97.8762
154.495,98.1922,133.392,144.395,98.2353
151.697,95.4458,131.627,147.578,98.2907
152.176,94.7297,130.426,147.511,98.1647
154.775,93.8693,130.004,148.164,96.7071
153.223,92.882,129.273,150.229,97.8901
152.715,93.9447,129.956,152.756,97.1465
150.586,93.2786,129.586,152.955,97.348
153.567,92.7262,128.628,150.688,96.517
155.658,94.2523,127.462,149.794,95.5404
155.404,96.3985,128.287,148.026,94.9367
154.617,96.6938,129.29,147.891,94.9251
156.422,96.9857,128.169,147.38,93.7271
157.903,96.5841,130.188,146.774,94.0715
158.187,97.3707,129.838,148.505,93.445
159.08,98.557,131.699,149.406,94.7329
162.018,98.0012,132.06,148.229,94.1282
164.224,96.3372,132.629,148.089,94.8683
164.392,96.5349,135.013,147.108,93.398
163.717,93.6055,135.224,147.414,91.962
161.365,93.1764,132.996,146.12,92.4364
161.368,92.4913,134.127,145.845,93.6299
160.652,92.0404,134.907,149.387,92.764
159.2,92.3105,135.199,148.36,90.4879
156.937,90.5366,134.5,147.924,89.783
157.545,91.8627,132.484,152.199,89.937
159.352,91.9716,131.39,150.705,86.5275
160.583,91.3625,130.674,150.356,87.6665
160.289,90.7958,131.002,151.475,89.2471
159.599,90.3361,132.364,151.766,88.3417
164.145,89.7991,134.523,155.438,88.7883
162.325,89.9971,134.252,156.899,86.9079
160.761,87.9539,134.427,156.203,86.3004
160.626,87.8113,131.933,157.704,86.4124
162.637,87.904,133.064,158.95,84.1657
162.636,87.2813,132.181,159.22,84.5433
160.256,87.1582,131.466,156.774,84.7159
158.81,88.2401,135.16,155.781,85.1524
157.191,89.9648,136.651,153.15,84.595
156.644,88.9563,136.679,152.564,84.4328
159.197,90.1737,138.37,150.221,86.0178
161.965,91.4588,138.979,147.709,86.9297
161.182,92.5461,137.933,146.436,87.9401
160.941,93.3402,135.769,149.333,87.9913
162.074,92.2238,137.731,147.598,88.5129
162.886,92.408,137.474,148.41,88.6525
165.21,91.7291,136.556,147.214,88.5711
168.866,91.6081,136.352,146.405,88.3666
167.764,92.6529,134.582,144.578,89.5041
167.413,93.8152,133.214,147.669,90.0939
166.467,93.1693,131.223,149.768,89.2043
167.144,94.1812,132.032,151.435,91.2532
168.379,94.0547,131.723,150.014,90.7823
167.373,92.6996,130.993,148.404,90.8503
163.926,92.3085,130.467,146.027,92.6352
160.894,90.9663,128.608,146.711,93.5177
162.359,91.1483,127.437,147.774,92.3484
162.385,90.1247,126.829,147.018,92.1726
161.595,88.0288,125.371,146.547,91.2431
161.427,87.9363,125.002,147.481,92.001
159.897,87.4567,124.435,149.045,89.6631
159.267,87.6779,127.005,149.47,88.3674
158.93,87.5229,125.934,150.776,88.7332
160.184,89.0388,126.24,150.266,89.8449
160.332,87.3698,125.935,146.832,89.3706
156.943,86.1828,123.914,147.046,90.1263
157.16,85.3878,123.085,145.773,89.3124
157.12,84.6014,121.248,147.734,87.6349
154.785,85.4198,123.474,151.743,86.4667
153.379,86.6748,124.024,147.726,87.1795
149.423,89.1612,123.303,146.476,87.7433
149.121,91.2803,122.793,147.589,88.954
151.652,94.3073,123.895,148.989,89.023
149.879,96.3709,122.523,150.723,89.7182
150.832,95.9062,122.86,151.874,90.6093
150.359,94.7551,124.599,155.005,89.8013
149.732,93.2268,124.907,153.908,91.2495
150.845,93.4629,124.15,154.469,90.1836
149.005,94.4398,121.054,154.688,89.5322
147.689,93.7793,121.684,154.346,89.7067
148.159,93.5448,122.518,152.538,89.3017
146.728,94.7182,120.662,155.37,89.3119
145.303,94.5505,119.373,154.219,89.2897
146.244,94.0694,118.906,155.678,89.0754
147.011,94.3924,119.946,155.702,89.1271
145.554,95.1554,120.639,155.505,88.7665
143.313,96.2585,121.084,157.12,90.1642
142.74,95.6039,120.893,155.255,91.2063
142.362,94.7886,122.103,153.166,91.001
140.327,94.3378,122.232,151.719,90.6896
141.388,96.8413,122.516,150.883,89.9224
139.388,95.9338,122.433,151.32,90.8977
137.972,94.7208,120.677,151.187,90.9717
136.242,93.6848,121.05,153.699,91.5941
